movieId,title,genres,movieId,popularity
3742,Battleship Potemkin (1925),Drama|War,3742,2171
4967,No Man's Land (2001),Drama|War,4967,2171
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,2524,2171
848,"Spitfire Grill, The (1996)",Drama,848,2175
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,842,2176
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,64497,2179
2014,Freaky Friday (1977),Children|Comedy|Fantasy,2014,2180
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,5008,2180
2875,Sommersby (1993),Drama|Mystery|Romance,2875,2180
62374,Body of Lies (2008),Action|Drama|Thriller,62374,2180
84374,No Strings Attached (2011),Comedy|Romance,84374,2181
34542,Grizzly Man (2005),Documentary,34542,2181
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,4210,2182
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,69951,2182
2121,Cujo (1983),Horror|Thriller,2121,2183
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,4954,2183
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,93,2183
360,I Love Trouble (1994),Action|Comedy,360,2183
6890,Elephant (2003),Drama,6890,2184
2518,Night Shift (1982),Comedy,2518,2184
3404,Titanic (1953),Action|Drama,3404,2184
1366,"Crucible, The (1996)",Drama,1366,2184
5292,Slap Shot (1977),Comedy,5292,2185
781,Stealing Beauty (1996),Drama,781,2187
130490,Insurgent (2015),Action|Sci-Fi|Thriller,130490,2189
64,Two if by Sea (1996),Comedy|Romance,64,2192
8531,White Chicks (2004),Action|Comedy|Crime,8531,2193
4340,"Animal, The (2001)",Comedy,4340,2194
2941,South Pacific (1958),Musical|Romance|War,2941,2194
2676,Instinct (1999),Drama|Thriller,2676,2203
1389,Jaws 3-D (1983),Action|Horror,1389,2203
3040,Meatballs (1979),Comedy,3040,2206
52975,Hairspray (2007),Comedy|Drama|Musical,52975,2208
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,1474,2208
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,7046,2209
132,Jade (1995),Thriller,132,2210
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,54999,2210
7386,"Ten Commandments, The (1956)",Adventure|Drama,7386,2211
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,2532,2212
3185,Snow Falling on Cedars (1999),Drama,3185,2213
3565,Where the Heart Is (2000),Comedy|Drama,3565,2218
5265,Death to Smoochy (2002),Comedy|Crime|Drama,5265,2218
65230,Marley & Me (2008),Comedy|Drama,65230,2221
3388,Harry and the Hendersons (1987),Children|Comedy,3388,2221
3614,Honeymoon in Vegas (1992),Comedy|Romance,3614,2225
3723,Hamlet (1990),Drama,3723,2226
174,Jury Duty (1995),Comedy,174,2226
3783,Croupier (1998),Crime|Drama,3783,2226
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,56801,2227
5147,Wild Strawberries (Smultronstället) (1957),Drama,5147,2227
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,72737,2228
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,45668,2229
91485,"Expendables 2, The (2012)",Action|Adventure,91485,2232
42011,Fun with Dick and Jane (2005),Comedy|Crime,42011,2235
51084,Music and Lyrics (2007),Comedy|Romance,51084,2237
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,2092,2237
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1689,2237
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,89753,2238
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,1255,2238
8966,Kinsey (2004),Drama,8966,2239
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,6250,2240
4062,Mystic Pizza (1988),Comedy|Drama|Romance,4062,2243
3786,But I'm a Cheerleader (1999),Comedy,3786,2244
2946,Help! (1965),Comedy|Musical,2946,2245
2497,Message in a Bottle (1999),Romance,2497,2245
4994,"Majestic, The (2001)",Comedy|Drama|Romance,4994,2246
2247,Married to the Mob (1988),Comedy,2247,2247
55282,30 Days of Night (2007),Horror|Thriller,55282,2247
2476,Heartbreak Ridge (1986),Action|War,2476,2251
521,Romeo Is Bleeding (1993),Crime|Thriller,521,2253
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,4291,2253
78209,Get Him to the Greek (2010),Comedy,78209,2253
4052,Antitrust (2001),Crime|Drama|Thriller,4052,2255
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,891,2256
7161,Cheaper by the Dozen (2003),Children|Comedy,7161,2259
78574,Winter's Bone (2010),Drama|Thriller,78574,2265
27821,"Interpreter, The (2005)",Drama|Thriller,27821,2266
1425,Fierce Creatures (1997),Comedy,1425,2268
2860,Blue Streak (1999),Comedy,2860,2270
2558,Forces of Nature (1999),Comedy|Romance,2558,2270
2772,Detroit Rock City (1999),Comedy,2772,2271
55830,Be Kind Rewind (2008),Comedy,55830,2271
68952,Drag Me to Hell (2009),Comedy|Horror,68952,2272
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,2531,2273
179819,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi,179819,2273
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,65682,2278
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,78637,2278
3788,Blow-Up (Blowup) (1966),Drama|Mystery,3788,2278
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,4914,2278
332,Village of the Damned (1995),Horror|Sci-Fi,332,2280
1541,Addicted to Love (1997),Comedy|Romance,1541,2285
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,3440,2285
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,2924,2285
1542,Brassed Off (1996),Comedy|Drama|Romance,1542,2286
3618,Small Time Crooks (2000),Comedy|Crime,3618,2289
5009,Ali (2001),Drama,5009,2289
3007,American Movie (1999),Documentary,3007,2289
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,8014,2291
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,66203,2296
945,Top Hat (1935),Comedy|Musical|Romance,945,2297
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,5380,2302
86320,Melancholia (2011),Drama|Sci-Fi,86320,2303
53129,Mr. Brooks (2007),Crime|Drama|Thriller,53129,2306
3705,Bird on a Wire (1990),Action|Comedy|Romance,3705,2306
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,1099,2307
4017,Pollock (2000),Drama,4017,2307
906,Gaslight (1944),Drama|Thriller,906,2308
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,111364,2310
544,Striking Distance (1993),Action|Crime,544,2311
5970,My Girl (1991),Comedy|Drama|Romance,5970,2311
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,55814,2311
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,1353,2313
2034,"Black Hole, The (1979)",Children|Sci-Fi,2034,2319
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,104243,2325
8977,Alexander (2004),Action|Adventure|Drama|War,8977,2325
8666,Catwoman (2004),Action|Crime|Fantasy,8666,2325
81537,Due Date (2010),Comedy,81537,2327
79185,Knight and Day (2010),Action|Comedy|Romance,79185,2329
130634,Furious 7 (2015),Action|Crime|Thriller,130634,2332
6755,Bubba Ho-tep (2002),Comedy|Horror,6755,2334
159093,Now You See Me 2 (2016),Action|Comedy|Thriller,159093,2334
5812,Far from Heaven (2002),Drama|Romance,5812,2340
1949,"Man for All Seasons, A (1966)",Drama,1949,2340
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,133771,2345
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,45501,2347
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,27721,2351
33646,"Longest Yard, The (2005)",Comedy|Drama,33646,2351
1286,Somewhere in Time (1980),Drama|Romance,1286,2353
51412,Next (2007),Action|Sci-Fi|Thriller,51412,2354
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,3358,2361
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,89470,2366
358,Higher Learning (1995),Drama,358,2367
804,She's the One (1996),Comedy|Romance,804,2368
64983,Valkyrie (2008),Drama|Thriller|War,64983,2368
3836,Kelly's Heroes (1970),Action|Comedy|War,3836,2369
932,"Affair to Remember, An (1957)",Drama|Romance,932,2370
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,3812,2372
1395,Tin Men (1987),Comedy|Drama,1395,2372
112171,"Equalizer, The (2014)",Action|Crime|Thriller,112171,2372
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,68793,2373
949,East of Eden (1955),Drama,949,2385
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,2793,2386
879,"Relic, The (1997)",Horror|Thriller,879,2388
2111,"Man with Two Brains, The (1983)",Comedy,2111,2389
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,4005,2389
5621,"Tuxedo, The (2002)",Action|Comedy,5621,2390
2188,54 (1998),Drama,2188,2390
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,71033,2390
80906,Inside Job (2010),Documentary,80906,2391
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,3685,2393
3201,Five Easy Pieces (1970),Drama,3201,2395
2282,Pecker (1998),Comedy|Drama,2282,2402
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,2162,2408
177,Lord of Illusions (1995),Horror,177,2410
2262,About Last Night... (1986),Comedy|Drama|Romance,2262,2411
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,62999,2412
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,5882,2414
378,Speechless (1994),Comedy|Romance,378,2415
1226,"Quiet Man, The (1952)",Drama|Romance,1226,2417
7263,Miracle (2004),Drama,7263,2425
2750,Radio Days (1987),Comedy|Drama,2750,2426
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,58047,2429
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,1799,2430
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,6264,2432
7151,Girl with a Pearl Earring (2003),Drama|Romance,7151,2434
5108,John Q (2002),Crime|Drama|Thriller,5108,2434
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,3701,2437
4681,"War of the Roses, The (1989)",Comedy|Drama,4681,2440
2867,Fright Night (1985),Comedy|Horror|Thriller,2867,2440
64575,Doubt (2008),Drama|Mystery,64575,2441
2135,Doctor Dolittle (1967),Adventure|Children|Musical,2135,2442
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,77866,2443
1862,Species II (1998),Horror|Sci-Fi,1862,2443
4553,They Live (1988),Action|Sci-Fi|Thriller,4553,2445
1005,D3: The Mighty Ducks (1996),Children|Comedy,1005,2447
5364,Unfaithful (2002),Drama|Thriller,5364,2449
3219,Pacific Heights (1990),Mystery|Thriller,3219,2451
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,56339,2452
2859,Stop Making Sense (1984),Documentary|Musical,2859,2452
2971,All That Jazz (1979),Drama|Fantasy|Musical,2971,2454
2779,Heaven Can Wait (1978),Comedy,2779,2456
423,Blown Away (1994),Action|Thriller,423,2457
2303,Nashville (1975),Drama|Musical,2303,2457
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,83613,2459
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,76175,2459
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,3018,2462
92,Mary Reilly (1996),Drama|Horror|Thriller,92,2462
4102,Eddie Murphy Raw (1987),Comedy|Documentary,4102,2462
2644,Dracula (1931),Horror,2644,2464
43936,16 Blocks (2006),Crime|Thriller,43936,2464
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,85510,2464
61,Eye for an Eye (1996),Drama|Thriller,61,2465
1964,Klute (1971),Drama|Mystery,1964,2467
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,2346,2467
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,4673,2476
6893,"Italian Job, The (1969)",Action|Comedy|Crime,6893,2477
159,Clockers (1995),Crime|Drama|Mystery,159,2478
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,52885,2479
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,3997,2484
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,2383,2484
176,Living in Oblivion (1995),Comedy,176,2486
71464,"Serious Man, A (2009)",Comedy|Drama,71464,2488
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,93363,2489
1951,Oliver! (1968),Drama|Musical,1951,2490
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,5452,2490
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,6774,2496
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,67923,2497
4368,Dr. Dolittle 2 (2001),Comedy,4368,2497
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,67408,2497
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,4149,2497
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,1924,2498
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,71156,2499
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,8645,2503
921,My Favorite Year (1982),Comedy,921,2504
38886,"Squid and the Whale, The (2005)",Comedy|Drama,38886,2504
2726,"Killing, The (1956)",Crime|Film-Noir,2726,2510
1963,Take the Money and Run (1969),Comedy|Crime,1963,2517
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,2208,2517
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,2142,2521
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,86644,2526
2322,Soldier (1998),Action|Sci-Fi|War,2322,2529
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,46965,2530
2387,Very Bad Things (1998),Comedy|Crime,2387,2530
57,Home for the Holidays (1995),Drama,57,2530
1845,Zero Effect (1998),Comedy|Mystery|Thriller,1845,2531
71379,Paranormal Activity (2009),Horror|Thriller,71379,2533
393,Street Fighter (1994),Action|Adventure|Fantasy,393,2537
52458,Disturbia (2007),Drama|Thriller,52458,2538
134368,Spy (2015),Action|Comedy|Crime,134368,2539
6664,Commando (1985),Action|Adventure,6664,2539
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,1340,2541
1446,Kolya (Kolja) (1996),Comedy|Drama,1446,2542
3365,"Searchers, The (1956)",Drama|Western,3365,2544
229,Death and the Maiden (1994),Drama|Thriller,229,2545
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,5608,2545
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,6552,2547
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,2203,2548
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,54190,2551
5900,Analyze That (2002),Comedy|Crime,5900,2551
711,Flipper (1996),Adventure|Children,711,2553
931,Spellbound (1945),Mystery|Romance|Thriller,931,2553
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,3629,2553
4333,Throw Momma from the Train (1987),Comedy|Crime,4333,2558
56941,P.S. I Love You (2007),Comedy|Drama|Romance,56941,2561
98491,Paperman (2012),Animation|Comedy|Romance,98491,2563
2348,Sid and Nancy (1986),Drama,2348,2563
94677,"Dictator, The (2012)",Comedy,94677,2567
7285,Thirteen (2003),Drama,7285,2568
64622,"Reader, The (2008)",Drama|Romance,64622,2569
71838,Law Abiding Citizen (2009),Drama|Thriller,71838,2570
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,7981,2573
7439,"Punisher, The (2004)",Action|Crime|Thriller,7439,2573
69640,Public Enemies (2009),Crime|Drama|Thriller,69640,2579
103688,"Conjuring, The (2013)",Horror|Thriller,103688,2580
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,110553,2585
66,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,66,2586
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,4876,2588
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,8373,2591
92420,Chronicle (2012),Action|Sci-Fi|Thriller,92420,2596
3397,"Great Muppet Caper, The (1981)",Children|Comedy,3397,2596
1290,Some Kind of Wonderful (1987),Drama|Romance,1290,2598
1633,Ulee's Gold (1997),Drama,1633,2599
2296,"Night at the Roxbury, A (1998)",Comedy,2296,2600
42723,Hostel (2005),Horror,42723,2601
98154,Lincoln (2012),Drama|War,98154,2602
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,2107,2604
166635,Passengers (2016),Adventure|Drama|Romance|Sci-Fi,166635,2605
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,86190,2611
2861,For Love of the Game (1999),Comedy|Drama,2861,2613
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,67197,2614
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,328,2616
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1681,2616
42,Dead Presidents (1995),Action|Crime|Drama,42,2620
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,135569,2622
5267,"Rookie, The (2002)",Drama,5267,2624
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,87430,2628
2517,Christine (1983),Horror,2517,2629
119141,The Interview (2014),Action|Comedy,119141,2632
2357,Central Station (Central do Brasil) (1998),Drama,2357,2632
7139,In America (2002),Drama|Romance,7139,2632
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,90249,2635
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,1969,2637
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,631,2638
4744,Jeepers Creepers (2001),Horror,4744,2643
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1726,2644
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,30816,2646
166643,Hidden Figures (2016),Drama,166643,2647
1727,"Horse Whisperer, The (1998)",Drama|Romance,1727,2651
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,46335,2652
59900,You Don't Mess with the Zohan (2008),Comedy,59900,2652
97923,Flight (2012),Drama,97923,2653
2745,"Mission, The (1986)",Drama,2745,2659
3068,"Verdict, The (1982)",Drama|Mystery,3068,2660
120466,Chappie (2015),Action|Thriller,120466,2662
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,122926,2662
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,84392,2664
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,4519,2664
5446,Rabbit-Proof Fence (2002),Adventure|Drama,5446,2666
7256,Touching the Void (2003),Adventure|Documentary,7256,2667
43,Restoration (1995),Drama,43,2667
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,136864,2667
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,122912,2668
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,3398,2674
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,2015,2675
4036,Shadow of the Vampire (2000),Drama|Horror,4036,2676
2390,Little Voice (1998),Comedy,2390,2679
3688,Porky's (1982),Comedy,3688,2681
3741,Badlands (1973),Crime|Drama|Thriller,3741,2685
3316,Reindeer Games (2000),Action|Thriller,3316,2686
4487,Cocktail (1988),Drama|Romance,4487,2686
3035,Mister Roberts (1955),Comedy|Drama|War,3035,2691
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,59387,2691
3022,"General, The (1926)",Comedy|War,3022,2695
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,2110,2697
37727,Flightplan (2005),Action|Drama|Thriller,37727,2697
5283,National Lampoon's Van Wilder (2002),Comedy,5283,2698
177765,Coco (2017),Adventure|Animation|Children,177765,2701
71899,Mary and Max (2009),Animation|Comedy|Drama,71899,2701
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,122924,2704
3484,"Skulls, The (2000)",Thriller,3484,2706
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,188,2707
4039,Annie (1982),Children|Musical,4039,2709
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,2183,2710
991,Michael Collins (1996),Drama,991,2712
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,861,2714
53993,Evan Almighty (2007),Comedy|Fantasy,53993,2718
102123,This Is the End (2013),Action|Comedy,102123,2718
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,80219,2719
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,6187,2720
48877,Saw III (2006),Crime|Horror|Thriller,48877,2723
69784,Brüno (Bruno) (2009),Comedy,69784,2723
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,2382,2723
95875,Total Recall (2012),Action|Sci-Fi|Thriller,95875,2724
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,55363,2724
82,Antonia's Line (Antonia) (1995),Comedy|Drama,82,2724
4880,Life as a House (2001),Drama,4880,2725
1232,Stalker (1979),Drama|Mystery|Sci-Fi,1232,2732
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,6104,2734
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,2363,2734
3998,Proof of Life (2000),Drama,3998,2736
2432,Stepmom (1998),Drama,2432,2736
6753,Secondhand Lions (2003),Children|Comedy|Drama,6753,2737
299,Priest (1994),Drama,299,2740
5505,"Good Girl, The (2002)",Comedy|Drama,5505,2741
7158,House of Sand and Fog (2003),Drama,7158,2741
2360,"Celebration, The (Festen) (1998)",Drama,2360,2742
70293,Julie & Julia (2009),Comedy|Drama|Romance,70293,2743
1594,In the Company of Men (1997),Comedy|Drama,1594,2743
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,63,2744
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,2530,2748
177593,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,177593,2749
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1264,2752
8623,Roxanne (1987),Comedy|Romance,8623,2752
3952,"Contender, The (2000)",Drama|Thriller,3952,2756
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,6993,2764
3429,Creature Comforts (1989),Animation|Comedy,3429,2765
1010,"Love Bug, The (1969)",Children|Comedy,1010,2766
44694,Volver (2006),Comedy|Drama,44694,2766
157,Canadian Bacon (1995),Comedy|War,157,2768
6058,Final Destination 2 (2003),Horror|Thriller,6058,2769
5066,"Walk to Remember, A (2002)",Drama|Romance,5066,2773
1833,Mercury Rising (1998),Action|Drama|Thriller,1833,2777
2112,Grand Canyon (1991),Crime|Drama,2112,2780
8366,Saved! (2004),Comedy|Drama,8366,2782
952,Around the World in 80 Days (1956),Adventure|Comedy,952,2785
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,55995,2785
158238,The Nice Guys (2016),Crime|Mystery|Thriller,158238,2786
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,135536,2788
7367,"Ladykillers, The (2004)",Comedy|Crime,7367,2788
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,1009,2790
89904,The Artist (2011),Comedy|Drama|Romance,89904,2792
1713,Mouse Hunt (1997),Children|Comedy,1713,2792
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,8947,2796
3071,Stand and Deliver (1988),Comedy|Drama,3071,2797
5025,Orange County (2002),Comedy,5025,2798
4903,In the Bedroom (2001),Drama,4903,2800
1305,"Paris, Texas (1984)",Drama|Romance,1305,2802
91077,"Descendants, The (2011)",Comedy|Drama,91077,2802
1611,My Own Private Idaho (1991),Drama|Romance,1611,2806
1279,Night on Earth (1991),Comedy|Drama,1279,2812
53894,Sicko (2007),Documentary|Drama,53894,2814
7154,Mona Lisa Smile (2003),Drama|Romance,7154,2814
62849,RocknRolla (2008),Action|Crime,62849,2814
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,58293,2815
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,44761,2816
44974,Hard Candy (2005),Drama|Thriller,44974,2818
60397,Mamma Mia! (2008),Comedy|Musical|Romance,60397,2820
1615,"Edge, The (1997)",Adventure|Drama,1615,2821
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,678,2826
79592,"Other Guys, The (2010)",Action|Comedy,79592,2832
85,Angels and Insects (1995),Drama|Romance,85,2834
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,2414,2834
1753,Half Baked (1998),Comedy,1753,2836
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,7569,2838
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,57528,2839
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,4247,2841
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,1461,2842
482,Killing Zoe (1994),Crime|Drama|Thriller,482,2843
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,48997,2843
3513,Rules of Engagement (2000),Drama|Thriller,3513,2847
97,"Hate (Haine, La) (1995)",Crime|Drama,97,2848
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,26776,2849
140110,The Intern (2015),Comedy,140110,2850
157296,Finding Dory (2016),Adventure|Animation|Comedy,157296,2851
47629,The Queen (2006),Drama,47629,2852
68135,17 Again (2009),Comedy|Drama,68135,2853
4386,Cats & Dogs (2001),Children|Comedy,4386,2853
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,78772,2854
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,55232,2854
45081,Silent Hill (2006),Fantasy|Horror|Thriller,45081,2855
1627,U Turn (1997),Crime|Drama|Mystery,1627,2858
56788,Charlie Wilson's War (2007),Comedy|Drama|War,56788,2858
6952,Gothika (2003),Horror|Thriller,6952,2859
36519,Transporter 2 (2005),Action|Crime|Thriller,36519,2863
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,123,2866
1914,Smoke Signals (1998),Comedy|Drama,1914,2871
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,51086,2871
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,609,2872
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,83134,2881
4844,Bandits (2001),Comedy|Crime|Romance,4844,2881
97306,Seven Psychopaths (2012),Comedy|Crime,97306,2883
